recipe_id,ingredient,quantity,unit,step,cuisine,nutrition,tags
8712,two one two,0,one,"['mix', 'serve']",Other,unknown,['None']
8713,pounds two one one teaspoon three six six one one one tablespoon,0,two,"['mix', 'cook', 'serve']",Other,unknown,['None']
8714,one sixteen ounces one eight ten ounces,0,one,"['chop', 'serve']",Other,unknown,['None']
8715,point five two teaspoons one point five zero point five two one teaspoon two one teaspoon one teaspoon zero point five teaspoons one one,0,zero,"['bake', 'mix']",Other,unknown,['None']
8716,two one zero point two five teaspoons three point five tablespoons two zero point five one teaspoon one teaspoon two one teaspoon,0,two,['bake'],Other,unknown,['None']
8717,point two five pounds six tablespoons three two tablespoons zero point three three three three three three three three three three three three three three three three,0,zero,"['stir', 'cook', 'serve']",Other,unknown,['None']
8718,pound one one two three tablespoons three four zero point two five pounds zero point three three three three three three three three three three three three three three three three,0,one,"['chop', 'slice', 'cook']",Other,unknown,['None']
8719,point six six six six six six six six six six six six six six six six zero point three three three three three three three three three three three three three three three three one zero point two five one point five one zero point five zero point five zero point three three three three three three three three three three three three three three three three one tablespoon zero point seven five teaspoons,0,zero,['bake'],Other,unknown,['None']
8720,point five one teaspoon three tablespoons one teaspoon one point two five three one zero point two five teaspoons zero point five,0,zero,"['bake', 'stir']",Other,unknown,['None']
8721,zero point three three three three three three three three three three three three three three three three one teaspoon two one point two five zero point two five,0,three,"['bake', 'stir']",Other,unknown,['None']
8722,one ten ounces one one one one eight ounces,0,one,"['bake', 'mix', 'cook']",Other,unknown,['None']
8723,pound five tablespoons zero point five two teaspoons two teaspoons zero point five two teaspoons zero point three three three three three three three three three three three three three three three three,0,one,"['saute', 'season']",Other,unknown,['None']
8724,pounds three tablespoons zero point two five zero point two five two tablespoons one zero point seven five three tablespoons one one tablespoon zero point one two five teaspoons zero point five one teaspoon,0,two,"['saute', 'bake', 'stir']",Other,unknown,['None']
8725,one one one one,0,one,['stir'],Other,unknown,['None']
8726,zero point five teaspoons zero point five zero point one two five teaspoons one four ounces two one one one fourteen sixteen,0,three,"['saute', 'blend']",Other,unknown,['None']
8727,zero point five one teaspoon two point two five zero point two five teaspoons zero point seven five,0,one,"['bake', 'mix', 'blend']",Other,unknown,['None']
8728,two peck grams one tablespoon zero point five two tablespoons four five,0,one,[],Other,unknown,['None']
8729,pint three one tablespoon one point five three tablespoons zero point two five teaspoons,0,one,"['bake', 'mix']",Other,unknown,['None']
8730,fifteen point two five ounces zero point five four point five teaspoons zero point two five one eleven ounces one point two five two one,0,one,['cook'],Other,unknown,['None']
8731,zero point seven five one tablespoon,0,two,"['bake', 'mix']",Other,unknown,['None']
8732,four ounces one zero point three three three three three three three three three three three three three three three three one zero point two five one tablespoon,0,one,"['bake', 'mix', 'stir']",Other,unknown,['None']
8733,two,0,unknown,['mix'],Other,unknown,['None']
8734,pounds zero point five one twelve ounces zero point five one teaspoon zero point two five teaspoons eight ounces,0,two,"['bake', 'mix']",Other,unknown,['None']
8735,three ounces two five ounces four three ounces zero point five teaspoons one teaspoon four teaspoons zero point five zero point five,0,two,['mix'],Other,unknown,['None']
8736,point five three four zero point six six six six six six six six six six six six six six six six one one teaspoon one point two five zero point five one two two point five three teaspoons one teaspoon one teaspoon,0,one,"['bake', 'mix', 'stir', 'serve']",Other,unknown,['None']
8737,one one point seven five one zero point seven five one,0,four,"['bake', 'mix']",Other,unknown,['None']
8738,point five pounds one point five two one zero point two five two tablespoons two tablespoons zero point three three three three three three three three three three three three three three three three,0,two,"['bake', 'mix']",Other,unknown,['None']
8739,four three tablespoons one tablespoon three four,0,three,"['chop', 'serve']",Other,unknown,['None']
8740,one eight ounces two two two zero point five one two one zero point five two tablespoons two tablespoons,0,four,['cook'],Other,unknown,['None']
8741,ounces one two one one zero point five teaspoons,0,sixteen,"['chop', 'mix', 'stir']",Other,unknown,['None']
8742,pounds one stere year litre kelvins one one one one teaspoon zero point five zero point five,0,two,[],Other,unknown,['None']
8743,zero point seven five zero point five zero point five three one tablespoon one point five teaspoons one zero point five teaspoons zero point seven five,0,one,"['bake', 'mix']",Other,unknown,['None']
8744,point five zero point seven five teaspoons zero point seven five teaspoons zero point seven five teaspoons zero point seven five teaspoons two zero point five zero point two five one teaspoon zero point five two zero point seven five teaspoons one,0,one,['mix'],Other,unknown,['None']
8745,peck grams twelve one tablespoon zero point seven five three point five one quart three four tablespoons,0,two,"['bake', 'blend']",Other,unknown,['None']
8746,one teaspoon two one twenty ounces two two teaspoons one,0,two,"['bake', 'mix']",Other,unknown,['None']
8747,pound six ounces two four pounds two tablespoons two tablespoons two tablespoons six ounces one quart zero point five,0,one,"['bake', 'stir']",Other,unknown,['None']
8748,one one two quarts,0,two,[],Other,unknown,['None']
8749,eight ounces one two,0,two,['serve'],Other,unknown,['None']
8750,peck grams two one point five two sixteen ounces sixteen ounces,0,one,"['bake', 'mix', 'stir']",Other,unknown,['None']
8751,point two five two one zero point five zero point five zero point five one tablespoon two teaspoons two teaspoons zero point five teaspoons,0,one,"['stir', 'cook']",Other,unknown,['None']
8752,pounds one one zero point five zero point seven five one twenty ounces one one,0,two,['serve'],Other,unknown,['None']
8753,zero point five zero point five one tablespoon zero point five teaspoons one one three,0,two,"['bake', 'mix']",Other,unknown,['None']
8754,zero point seven five one point five teaspoons one teaspoon zero point five teaspoons six tablespoons one zero point five two zero point five teaspoons one zero point five,0,two,"['bake', 'stir']",Other,unknown,['None']
8755,point five one peck grams one,0,zero,"['bake', 'mix']",Other,unknown,['None']
8756,point three three three three three three three three three three three three three three three three three tablespoons zero point two five teaspoons two point two five one point five teaspoons,0,zero,"['mix', 'stir', 'cook']",Other,unknown,['None']
8757,sets two sets,0,three,['fry'],Other,unknown,['None']
8758,one one tablespoon one tablespoon one teaspoon one teaspoon,0,one,['mix'],Other,unknown,['None']
8759,two tablespoons two teaspoons zero point three three three three three three three three three three three three three three three three one zero point two five one,0,two,['mix'],Other,unknown,['None']
8760,point five zero point two five six two two one teaspoon,0,one,['bake'],Other,unknown,['None']
8761,zero point seven five one one tablespoon two zero point five,0,two,"['bake', 'mix']",Other,unknown,['None']
8762,one zero point five two zero point five teaspoons two tablespoons two teaspoons one teaspoon,0,two,"['boil', 'stir']",Other,unknown,['None']
8763,ounces one one pound one one one zero point five four tablespoons five tablespoons zero point five teaspoons zero point two five teaspoons,0,eight,[],Other,unknown,['None']
8764,point five zero point five zero point three three three three three three three three three three three three three three three three,0,zero,"['stir', 'cook']",Other,unknown,['None']
8765,point five gallons two quarts two two,0,zero,['serve'],Other,unknown,['None']
8766,point two five one point five one fourteen ounces one zero point two five one twenty-one ounces zero point two five zero point five teaspoons,0,zero,"['bake', 'mix', 'stir']",Other,unknown,['None']
8767,zero point seven five zero point three three three three three three three three three three three three three three three three zero point five pounds six ounces one,0,one,"['bake', 'mix', 'cook']",Other,unknown,['None']
8768,one two teaspoons one zero point five two zero point five teaspoons three fifteen ounces one zero point seven five twelve,0,two,['saute'],Other,unknown,['None']
8769,three tablespoons zero point five,0,one,"['mix', 'serve']",Other,unknown,['None']
8770,pound one pound three,0,one,"['bake', 'mix']",Other,unknown,['None']
8771,two pounds two two tablespoons one tablespoon one teaspoon zero point five teaspoons zero point five two tablespoons two tablespoons one four one point five teaspoons eight tablespoons one,0,one,[],Other,unknown,['None']
8772,two two,0,one,['mix'],Other,unknown,['None']
8773,point seven five zero point two five three two one teaspoon one one eight inches,0,zero,"['bake', 'stir', 'cook']",Other,unknown,['None']
8774,pound two one four ounces zero point five pounds one one twelve six inches zero point two five minutes of arc minute of arc,0,one,"['bake', 'mix', 'cook']",Other,unknown,['None']
8775,point five sixteen zero point five pints six nine inches,0,zero,['stir'],Other,unknown,['None']
8776,eight ounces one zero point five cups,0,one,[],Other,unknown,['None']
8777,one pound zero point five pounds three zero point five one one,0,one,"['bake', 'boil', 'mix']",Other,unknown,['None']
8778,one one one,0,one,['mix'],Other,unknown,['None']
8779,six tablespoons one fourteen ounces zero point five one three peck grams eight ounces zero point seven five one tablespoon three two,0,two,"['mix', 'stir']",Other,unknown,['None']
8780,zero point five two tablespoons one one tablespoon one peck grams,0,one,"['stir', 'cook']",Other,unknown,['None']
8781,pound one pound one zero point six six six six six six six six six six six six six six six six one teaspoon one teaspoon one two two point five two point five two teaspoons one teaspoon,0,one,"['boil', 'mix', 'cook']",Other,unknown,['None']
8782,quarts three quarts three twelve ounces,0,three,[],Other,unknown,['None']
8783,two pounds one one pound one two pounds one two pounds two point five tablespoons one one pound one tablespoon five one peck grams five three tablespoons one point five,0,one,['mix'],Other,unknown,['None']
8784,one point five two one teaspoon one teaspoon one twenty ounces,0,two,"['bake', 'mix']",Other,unknown,['None']
8785,one teaspoon one teaspoon one,0,one,['bake'],Other,unknown,['None']
8786,pounds two ten ounces one eight ounces zero point two five pounds one,0,two,"['bake', 'mix', 'cook']",Other,unknown,['None']
8787,one point five zero point three three three three three three three three three three three three three three three three four one point five tablespoons,0,one,"['bake', 'mix', 'serve']",Other,unknown,['None']
8788,point five one point seven five zero point two five two one teaspoon zero point five teaspoons zero point seven five one point five zero point five,0,two,['cook'],Other,unknown,['None']
8789,pounds two eight ounces two tablespoons one tablespoon one tablespoon one,0,two,['bake'],Other,unknown,['None']
8790,pound zero point five one point two five ounces sixteen ounces eight ounces two one tablespoon zero point three three three three three three three three three three three three three three three three one four ounces one,0,one,"['bake', 'mix', 'stir']",Other,unknown,['None']
8791,zero point five zero point three three three three three three three three three three three three three three three three zero point five,0,one,['mix'],Other,unknown,['None']
8792,zero point seven five one point five zero point five one three point five ounces two tablespoons one tablespoon,0,one,"['stir', 'cook']",Other,unknown,['None']
8793,one one peck grams,0,one,"['bake', 'serve']",Other,unknown,['None']
8794,one one one two one tablespoon two tablespoons one tablespoon,0,one,"['bake', 'stir']",Other,unknown,['None']
8795,ounces one pound one teaspoon zero point one two five teaspoons zero point two five teaspoons two eight ounces one zero point five one one eight ounces zero point five one,0,eight,"['saute', 'bake', 'stir', 'cook']",Other,unknown,['None']
8796,point three three three three three three three three three three three three three three three three three tablespoons zero point three three three three three three three three three three three three three three three three two tablespoons zero point five one two teaspoons zero point one two five teaspoons,0,zero,"['mix', 'cook']",Other,unknown,['None']
8797,three tablespoons one three tablespoons one,0,one,['mix'],Other,unknown,['None']
8798,two ten zero point five one zero point five two twelve ounces zero point five bars,0,one,['mix'],Other,unknown,['None']
8799,four two one teaspoon three tablespoons one eight ounces three zero point five two zero point five pounds two,0,one,"['bake', 'mix']",Other,unknown,['None']
8800,one,0,one,"['dice', 'cook']",Other,unknown,['None']
8801,cups one cup zero point two five teaspoons one twelve ounces one point five cups one two teaspoons,0,six,"['boil', 'mix', 'stir', 'cook']",Other,unknown,['None']
8802,one point five teaspoons zero point two five zero point two five zero point two five zero point two five zero point three three three three three three three three three three three three three three three three zero point six six six six six six six six six six six six six six six six zero point two five,0,two,['stir'],Other,unknown,['None']
8803,peck grams one one zero point seven five one point five teaspoons six two two,0,two,"['bake', 'mix']",Other,unknown,['None']
8804,pounds one pint two one one zero point five,0,two,"['bake', 'mix']",Other,unknown,['None']
8805,point two five zero point two five zero point five teaspoons zero point two five teaspoons three four one zero point five pounds,0,zero,"['blend', 'cook']",Other,unknown,['None']
8806,three ounces one fourteen ounces one three ounces one sixteen ounces one,0,one,['mix'],Other,unknown,['None']
8807,one sixteen ounces two teaspoons zero point five teaspoons zero point five,0,four,[],Other,unknown,['None']
8808,pounds two one one two three three four one pound one pint zero point five minutes of arc minute of arc eighteen ounces,0,two,"['saute', 'boil', 'stir', 'cook']",Other,unknown,['None']
8809,one one one tablespoon one teaspoon zero point two five zero point five teaspoons one teaspoon one zero point five,0,three,"['mix', 'stir', 'cook']",Other,unknown,['None']
8810,one pound four six zero point five zero point five one one one zero point five one,0,one,"['bake', 'mix']",Other,unknown,['None']
8811,curie tons of refrigeration atomic mass unit second two one one one one one point three three three three three three three three three three three three three three three three one quart,0,three,"['mix', 'serve']",Other,unknown,['None']
8812,pounds one one two,0,three,['bake'],Other,unknown,['None']
8813,two two tablespoons one twenty-eight ounces one teaspoon one teaspoon zero point five teaspoons zero point one two five teaspoons eight ounces two eight ounces two tablespoons,0,one,"['saute', 'bake']",Other,unknown,['None']
8814,zero point three three three three three three three three three three three three three three three three two teaspoons two two,0,one,"['stir', 'blend', 'serve']",Other,unknown,['None']
8815,one eight ounces one one,0,one,"['bake', 'mix']",Other,unknown,['None']
8816,pounds two one teaspoon one tablespoon four one tablespoon one teaspoon,0,five,['cook'],Other,unknown,['None']
8817,pounds two point five quarts two teaspoons zero point five teaspoons twelve eighteen one point five zero point five,0,five,"['cook', 'serve']",Other,unknown,['None']
8818,pounds three one zero point three three three three three three three three three three three three three three three three one teaspoon,0,two,"['saute', 'stir', 'cook', 'serve']",Other,unknown,['None']
8819,peck grams three one zero point three three three three three three three three three three three three three three three three zero point two five zero point two five teaspoons zero point two five,0,one,"['bake', 'mix', 'blend']",Other,unknown,['None']
8820,point five zero point five zero point five two two three four ounces zero point five teaspoons zero point five zero point one two five teaspoons zero point five teaspoons,0,zero,[],Other,unknown,['None']
8821,zero point two five cups zero point two five cups one one one pound eleven,0,one,"['bake', 'mix', 'slice', 'serve']",Other,unknown,['None']
8822,one zero point two five pounds one two one forty-nine point five ounces one one pound one teaspoon one teaspoon zero point two five teaspoons zero point two five teaspoons four ounces zero point five pounds zero point two five,0,two,"['mix', 'cook']",Other,unknown,['None']
8823,one one,0,one,['bake'],Other,unknown,['None']
8824,point five pounds one point five two pounds three four zero point five five six,0,zero,['cook'],Other,unknown,['None']
8825,zero point six six six six six six six six six six six six six six six six zero point five zero point two five zero point five teaspoons,0,two,"['bake', 'mix']",Other,unknown,['None']
8826,one pound,0,two,"['bake', 'slice']",Other,unknown,['None']
8827,point five zero point five one two zero point five eight ounces one one two peck grams,0,one,['mix'],Other,unknown,['None']
8828,point six six six six six six six six six six six six six six six six one tablespoon two one fifteen point two five ounces zero point six six six six six six six six six six six six six six six six four two,0,zero,['mix'],Other,unknown,['None']
8829,point five pounds one teaspoon zero point five five one pound zero point five zero point five one one point five,0,one,[],Other,unknown,['None']
8830,one one teaspoon one teaspoon one point five two zero point two five teaspoons,0,one,"['bake', 'mix']",Other,unknown,['None']
8831,peck grams two zero point five zero point five teaspoons six two tablespoons four,0,one,"['bake', 'slice', 'serve']",Other,unknown,['None']
8832,tablespoon two two pounds zero point seven five,0,one,[],Other,unknown,['None']
8833,point five one pound six one teaspoon two one one,0,one,"['bake', 'mix', 'cook']",Other,unknown,['None']
8834,one one peck grams one one one,0,one,"['saute', 'bake', 'mix']",Other,unknown,['None']
8835,zero point two five zero point five one zero point five,0,two,"['mix', 'cook', 'serve']",Other,unknown,['None']
8836,pound one one tablespoon one point five tablespoons one one pound ten ounces two three zero point five two tablespoons one tablespoon zero point five tablespoons one pound,0,one,"['bake', 'cook']",Other,unknown,['None']
8837,sixteen ounces one two twenty ounces,0,two,"['bake', 'mix']",Other,unknown,['None']
8838,-five six pounds zero point five zero point five two pounds four one pound two fourteen ounces three tablespoons two tablespoons one tablespoon two two four tablespoons five zero point two five pounds two pints,0,twenty,['cook'],Other,unknown,['None']
8839,point five two four six three zero point one two five teaspoons one two tablespoons eight two tablespoons,0,one,"['chop', 'fry', 'cook']",Other,unknown,['None']
8840,one one eight ounces two one point five one three,0,one,"['mix', 'stir']",Other,unknown,['None']
8841,one one,0,one,[],Other,unknown,['None']
8842,six pounds nine pounds six ounces four,0,four,[],Other,unknown,['None']
8843,one two two teaspoons one point five one one teaspoon zero point seven five zero point two five zero point five,0,two,"['bake', 'mix']",Other,unknown,['None']
8844,two one pint one teaspoon,0,one,['blend'],Other,unknown,['None']
8845,point five pounds one one twelve ounces one one one zero point two five zero point seven five teaspoons zero point two five teaspoons one five ounces one three tablespoons,0,one,"['bake', 'stir', 'cook']",Other,unknown,['None']
8846,one two one one three tablespoons,0,twelve,"['bake', 'mix']",Other,unknown,['None']
8847,one one one one one three pounds two one peck grams,0,one,"['chop', 'bake']",Other,unknown,['None']
8848,two zero point five zero point five drops,0,one,['stir'],Other,unknown,['None']
8849,two four tablespoons one zero point five one zero point five one teaspoon one teaspoon two,0,two,"['bake', 'boil', 'mix']",Other,unknown,['None']
8850,one teaspoon zero point five teaspoons one point five one two zero point five pints one teaspoon,0,three,['bake'],Other,unknown,['None']
8851,zero point two five one pint one,0,twelve,"['mix', 'stir', 'slice']",Other,unknown,['None']
8852,cups one cup two tablespoons one cup,0,two,"['bake', 'mix']",Other,unknown,['None']
8853,zero point five one two tablespoons,0,one,"['mix', 'cook']",Other,unknown,['None']
8854,peck grams one peck grams one three one one peck grams,0,one,[],Other,unknown,['None']
8855,twelve ounces one two point five ounces zero point five zero point seven five two zero point six six six six six six six six six six six six six six six six six,0,one,"['bake', 'mix']",Other,unknown,['None']
8856,sixteen ounces zero point five minutes of arc minute of arc one sixteen ounces zero point five two tablespoons one tablespoon zero point three three three three three three three three three three three three three three three three,0,one,"['whisk', 'serve']",Other,unknown,['None']
8857,pound one tablespoon one teaspoon two tablespoons zero point five four tablespoons one two teaspoons one one one two one,0,one,"['boil', 'stir', 'cook', 'serve']",Other,unknown,['None']
8858,ten ounces one one one zero point five zero point two five one teaspoon zero point five teaspoons,0,one,"['mix', 'serve']",Other,unknown,['None']
8859,one point three three three three three three three three three three three three three three three three zero point five teaspoons two teaspoons,0,four,"['bake', 'mix', 'stir']",Other,unknown,['None']
8860,two one one teaspoon zero point seven five two five two,0,six,"['bake', 'mix']",Other,unknown,['None']
8861,two zero point seven five two zero point five teaspoons one point five zero point five,0,four,"['bake', 'stir', 'blend']",Other,unknown,['None']
8862,peck grams zero point five pounds one one zero point five one pound,0,one,['cook'],Other,unknown,['None']
8863,peck grams three one one zero point two five zero point five zero point two five five tablespoons nine tablespoons one teaspoon one teaspoon,0,two,['blend'],Other,unknown,['None']
8864,sixteen ounces one three one point five eight ounces one,0,two,"['bake', 'mix']",Other,unknown,['None']
8865,pound one one two one two two ten ounces two dozens,0,one,['cook'],Other,unknown,['None']
8866,quarts two pounds six ounces one,0,eight,"['chop', 'stir']",Other,unknown,['None']
8867,one point five zero point five teaspoons four zero point five zero point two five one point five teaspoons one twenty ounces,0,two,"['bake', 'mix', 'serve']",Other,unknown,['None']
8868,four zero point two five zero point five zero point six six six six six six six six six six six six six six six six two zero point two five teaspoons,0,two,"['bake', 'mix', 'serve']",Other,unknown,['None']
8869,six three two cups three two two cups one tablespoon zero point five,0,two,"['boil', 'mix', 'cook']",Other,unknown,['None']
8870,ounces two ounces three ounces,0,six,"['bake', 'mix']",Other,unknown,['None']
8871,three tablespoons one point five teaspoons two tablespoons one peck grams two tablespoons one three point five,0,one,"['bake', 'mix', 'stir']",Other,unknown,['None']
8872,peck grams one pound two teaspoons two,0,one,['cook'],Other,unknown,['None']
8873,zero point two five minutes of arc minute of arc zero point five twenty zero point five one,0,one,['mix'],Other,unknown,['None']
8874,zero point five one zero point two five zero point five one teaspoon,0,two,"['boil', 'cook']",Other,unknown,['None']
8875,teaspoon,0,one,['mix'],Other,unknown,['None']
8876,point two five one zero point five two three tablespoons two one teaspoon zero point five teaspoons one teaspoon zero point two five teaspoons zero point two five teaspoons zero point five teaspoons zero point seven five zero point two five,0,one,['stir'],Other,unknown,['None']
8878,peck grams two quarts one four six ounces two six ounces,0,one,['mix'],Other,unknown,['None']
8880,eight point two five ounces two tablespoons two tablespoons one zero point five teaspoons three pounds,0,one,"['roast', 'cook', 'serve']",Other,unknown,['None']
8881,four zero point seven five zero point five zero point seven five teaspoons three point five one nine inches,0,one,"['mix', 'blend']",Other,unknown,['None']
8882,ten ounces one one one peck grams,0,one,"['mix', 'stir', 'serve']",Other,unknown,['None']
8883,one zero point two five pounds one,0,five,"['bake', 'mix']",Other,unknown,['None']
8884,one,0,unknown,"['mix', 'cook']",Other,unknown,['None']
8885,pound zero point three three three three three three three three three three three three three three three three zero point two five teaspoons one teaspoon zero point three three three three three three three three three three three three three three three three,0,one,"['mix', 'slice']",Other,unknown,['None']
8886,one zero point five teaspoons zero point five teaspoons zero point two five teaspoons zero point five two teaspoons,0,one,"['blend', 'cook']",Other,unknown,['None']
8887,peck grams five zero point one two five minutes of arc minute of arc two tablespoons,0,one,"['bake', 'mix', 'serve']",Other,unknown,['None']
8888,quarts two three point five one teaspoon zero point five teaspoons one point five,0,four,['cook'],Other,unknown,['None']
8889,pound one three,0,one,"['chop', 'boil', 'stir', 'season', 'serve']",Other,unknown,['None']
8890,thirty zero point two five one teaspoon zero point five one,0,three,['mix'],Other,unknown,['None']
8891,zero point five,0,one,['mix'],Other,unknown,['None']
8892,pounds one one one one one one,0,two,"['bake', 'season', 'cook']",Other,unknown,['None']
8893,three ounces one zero point five one tablespoon zero point five teaspoons zero point five one zero point seven five zero point three three three three three three three three three three three three three three three three one tablespoon,0,one,[],Other,unknown,['None']
8894,point five two tablespoons zero point five teaspoons zero point one two five teaspoons two one four ounces one zero point two five twelve one four ounces one point five,0,zero,"['stir', 'cook']",Other,unknown,['None']
8895,one two teaspoons one zero point seven five zero point five teaspoons one,0,one,"['bake', 'mix', 'stir']",Other,unknown,['None']
8896,one one zero point two five one zero point two five two tablespoons,0,one,['mix'],Other,unknown,['None']
8897,one six two zero point five teaspoons three tablespoons one teaspoon,0,two,[],Other,unknown,['None']
8898,one,0,one,"['bake', 'mix']",Other,unknown,['None']
8899,three tablespoons zero point five teaspoons zero point five teaspoons zero point two five teaspoons zero point two five teaspoons two one pound one inch zero point seven five zero point five,0,one,"['bake', 'mix', 'serve']",Other,unknown,['None']
8900,twelve ounces one five ounces one one,0,one,['stir'],Other,unknown,['None']
8901,ounces zero point five two zero point five two tablespoons zero point three three three three three three three three three three three three three three three three,0,eight,"['bake', 'mix']",Other,unknown,['None']
8902,peck grams two one point five two one point five eight ounces zero point five,0,one,"['bake', 'boil', 'mix']",Other,unknown,['None']
8903,pounds one peck grams two fifteen ounces two fifteen point five ounces one,0,two,['cook'],Other,unknown,['None']
8904,ten ounces one ten point five ounces two ounces zero point two five zero point two five one zero point two five one tablespoon,0,two,"['bake', 'stir', 'blend', 'cook']",Other,unknown,['None']
8905,zero point seven five one centavo year roentgen short tons eight ounces one,0,three,['mix'],Other,unknown,['None']
8906,peck grams three two one one one teaspoon zero point five teaspoons zero point five zero point five zero point five,0,two,['bake'],Other,unknown,['None']
8907,three ounces one eight ounces one teaspoon one pound zero point five three tablespoons one one,0,one,"['mix', 'serve']",Other,unknown,['None']
8908,eight zero point seven five one one one one one,0,six,['bake'],Other,unknown,['None']
8909,one teaspoon one point five two teaspoons one one one one zero point five one,0,one,['mix'],Other,unknown,['None']
8910,fourteen ounces one pound three tablespoons six tablespoons,0,one,[],Other,unknown,['None']
8911,one one point five one one ten point five ounces,0,one,"['bake', 'slice', 'cook']",Other,unknown,['None']
8912,one zero point two five one four ounces two,0,four,"['bake', 'mix']",Other,unknown,['None']
8913,pounds one point two five pounds three one tablespoon zero point five two,0,two,['mix'],Other,unknown,['None']
8914,eight ounces one six ounces zero point seven five zero point two five,0,one,['stir'],Other,unknown,['None']
8915,one zero point two five zero point two five zero point two five one,0,one,"['bake', 'mix', 'cook']",Other,unknown,['None']
8916,one tablespoon eight one teaspoon one pound,0,one,['mix'],Other,unknown,['None']
8917,four two one one two tablespoons,0,one,"['bake', 'mix']",Other,unknown,['None']
8918,one zero point two five zero point five teaspoons zero point two five teaspoons zero point two five teaspoons,0,four,"['bake', 'mix']",Other,unknown,['None']
8919,peck grams one point five two one eight ounces one zero point five zero point five,0,one,"['saute', 'bake', 'mix']",Other,unknown,['None']
8920,point seven five two point two five three one point five teaspoons two point two five one tablespoon zero point two five teaspoons four two point one ounces,0,zero,"['bake', 'mix']",Other,unknown,['None']
8921,zero point five one four tablespoons two zero point five one teaspoon,0,two,"['boil', 'stir']",Other,unknown,['None']
8922,point five six one teaspoon,0,zero,"['bake', 'slice']",Other,unknown,['None']
8923,one sixteen ounces one one point five,0,three,"['bake', 'boil', 'mix']",Other,unknown,['None']
8924,three one one zero point five zero point five zero point five,0,two,"['bake', 'boil', 'mix']",Other,unknown,['None']
8925,pound zero point five one sixteen ounces one sixteen ounces one one one eight ounces one tablespoon one teaspoon,0,one,['stir'],Other,unknown,['None']
8926,point six six six six six six six six six six six six six six six six one pound one zero point five zero point five one quart two two teaspoons zero point two five teaspoons one teaspoon one teaspoon one,0,zero,['fry'],Other,unknown,['None']
8927,pound three point five one point five two fifteen ounces zero point five two one teaspoon zero point two five teaspoons eight ounces,0,one,['bake'],Other,unknown,['None']
8928,zero point five zero point five teaspoons zero point five three two,0,four,"['mix', 'stir', 'cook']",Other,unknown,['None']
8929,one zero point five zero point five zero point five four one one zero point two five zero point two five,0,one,"['bake', 'mix']",Other,unknown,['None']
8930,one one ten ounces one two tablespoons one teaspoon one point two five teaspoons one two tablespoons zero point five,0,three,"['bake', 'mix', 'stir']",Other,unknown,['None']
8931,point five zero point five two five one one teaspoon two one teaspoon one one three ounces zero point five teaspoons,0,zero,"['bake', 'mix', 'stir']",Other,unknown,['None']
8932,one teaspoon zero point two five teaspoons two two teaspoons one fifteen ounces one teaspoon one,0,four,"['saute', 'boil', 'stir', 'cook', 'serve']",Other,unknown,['None']
8933,pound one one pound one one pound one,0,one,['mix'],Other,unknown,['None']
8934,point two five zero point seven five three one eight ounces one teaspoon two teaspoons zero point two five one zero point five zero point five one nine inches,0,zero,"['bake', 'mix', 'stir']",Other,unknown,['None']
8935,two tablespoons four ounces two tablespoons one one tablespoon one three ounces six ounces,0,thirty,['mix'],Other,unknown,['None']
8936,quarts two,0,three,['mix'],Other,unknown,['None']
8937,zero point six six six six six six six six six six six six six six six six one zero point three three three three three three three three three three three three three three three three zero point two five teaspoons zero point two five teaspoons one zero point five minutes of arc minute of arc one nine inches,0,three,"['bake', 'mix', 'stir']",Other,unknown,['None']
8938,ounces three tablespoons two teaspoons two teaspoons two tablespoons two one zero point five one zero point five teaspoons zero point two five teaspoons zero point one two five teaspoons one tablespoon,0,ten,"['saute', 'mix', 'stir', 'cook', 'serve']",Other,unknown,['None']
8939,pounds two one one three tablespoons zero point five one,0,two,['cook'],Other,unknown,['None']
8940,one two two tablespoons one one one teaspoon zero point two five teaspoons two one three tablespoons,0,one,['cook'],Other,unknown,['None']
8941,pound four six two peck grams five ounces zero point three three three three three three three three three three three three three three three three zero point five zero point five,0,one,['mix'],Other,unknown,['None']
8942,two tablespoons one one stere year litre kelvins one one teaspoon one teaspoon zero point one two five teaspoons one six ounces two two three,0,one,"['stir', 'cook', 'serve']",Other,unknown,['None']
8943,one one teaspoon one one tablespoon one tablespoon one teaspoon one teaspoon one point five one teaspoon,0,one,"['bake', 'boil', 'mix']",Other,unknown,['None']
8944,point seven five one teaspoon two one one,0,zero,['mix'],Other,unknown,['None']
8945,point five one point five one point five four one teaspoon one eighteen ounces two point five teaspoons one eighteen ounces six ten ounces,0,zero,"['bake', 'mix']",Other,unknown,['None']
8946,twelve ounces one twelve ounces three quarts five pints one quart,0,one,"['mix', 'serve']",Other,unknown,['None']
8947,four tablespoons two tablespoons one point five two one one one point five,0,one,"['saute', 'bake', 'stir', 'blend', 'cook']",Other,unknown,['None']
8948,cup three tablespoons three tablespoons five eight ounces one cup three tablespoons one tablespoon one cup four,0,one,"['bake', 'mix']",Other,unknown,['None']
8949,one zero point three three three three three three three three three three three three three three three three zero point five one zero point two five zero point two five,0,four,[],Other,unknown,['None']
8950,one point five two tablespoons one tablespoon two tablespoons three nine inches,0,one,['bake'],Other,unknown,['None']
8951,five tablespoons one zero point seven five zero point two five two teaspoons four tablespoons,0,six,[],Other,unknown,['None']
8952,one two tablespoons zero point five teaspoons one zero point five one one,0,four,"['stir', 'cook', 'serve']",Other,unknown,['None']
